TIME,BATT,CCS811_ECO2,CCS811_VOCS,HUM,LIGHT,NOISE_A,PMS5003_PM_1,PMS5003_PM_10,PMS5003_PM_25,PRESS,TEMP
2024-02-21 12:45:00+00:00,-1.0,1694.4,332.6,55.782000000000004,0.0,43.512,0.0,0.0,0.0,99.348,19.636000000000003
2024-02-21 12:50:00+00:00,-1.0,1696.8,335.4,55.751999999999995,2.4,47.577999999999996,0.0,0.0,0.0,99.35800000000002,19.682
2024-02-21 12:55:00+00:00,-1.0,1712.0,349.8,55.666,9.2,51.882000000000005,0.0,0.0,0.0,99.354,19.732
2024-02-21 13:00:00+00:00,-1.0,1687.0,325.2,55.471999999999994,9.0,43.704,0.0,0.0,0.0,99.354,19.806
2024-02-21 13:05:00+00:00,-1.0,1687.0,325.6,55.36999999999999,9.8,48.03,0.0,0.0,0.0,99.356,19.856
2024-02-21 13:10:00+00:00,-1.0,1698.0,336.4,55.272000000000006,9.4,41.646,0.0,0.0,0.0,99.364,19.906
2024-02-21 13:15:00+00:00,-1.0,1691.75,331.0,54.915,10.25,39.26,,,,99.3825,20.0725
2024-02-21 13:20:00+00:00,-1.0,1702.2,340.4,54.306,11.8,36.98799999999999,0.0,0.0,0.0,99.38199999999999,20.422000000000004
2024-02-21 13:25:00+00:00,-1.0,1707.8,346.2,54.120000000000005,12.6,42.62,0.0,0.0,0.0,99.386,20.436
2024-02-21 13:30:00+00:00,-1.0,1703.8,342.4,54.214,13.6,39.720000000000006,0.0,0.0,0.0,99.37,20.375999999999998
2024-02-21 13:35:00+00:00,-1.0,1699.0,337.0,54.217999999999996,15.8,49.922000000000004,0.0,0.0,0.0,99.36,20.342000000000002
2024-02-21 13:40:00+00:00,-1.0,1700.6,338.8,54.246,14.2,40.23,0.0,0.0,0.0,99.366,20.372
2024-02-21 13:45:00+00:00,-1.0,1692.6,330.6,54.16799999999999,18.0,35.968,0.0,0.0,0.0,99.374,20.406000000000002
2024-02-21 13:50:00+00:00,-1.0,1706.4,345.2,54.03399999999999,20.0,36.896,0.0,0.0,0.0,99.374,20.494
2024-02-21 13:55:00+00:00,-1.0,1711.0,350.0,53.931999999999995,11.4,35.114000000000004,0.0,0.0,0.0,99.38199999999999,20.528
2024-02-21 14:00:00+00:00,-1.0,1711.0,350.0,53.931999999999995,5.6,41.14,0.0,0.0,0.0,99.38399999999999,20.53
2024-02-21 14:05:00+00:00,-1.0,1711.0,350.0,53.926,0.0,42.454,0.0,0.0,0.0,99.38199999999999,20.526000000000003
2024-02-21 14:10:00+00:00,-1.0,1703.8,342.4,53.814,1.4,41.42,0.0,0.0,0.0,99.392,20.524000000000004
2024-02-21 14:15:00+00:00,-1.0,1698.2,336.4,53.839999999999996,0.0,40.896,0.0,0.0,0.0,99.39,20.524
2024-02-21 14:20:00+00:00,-1.0,1685.2,323.6,53.42999999999999,0.0,44.064,0.0,0.0,0.0,99.41000000000001,20.526
2024-02-21 14:25:00+00:00,-1.0,1663.4,302.8,53.227999999999994,0.0,42.547999999999995,0.0,0.0,0.0,99.41399999999999,20.502
2024-02-21 14:30:00+00:00,-1.0,1650.6,290.0,53.260000000000005,0.0,41.06400000000001,0.0,0.0,0.0,99.412,20.483999999999998
2024-02-21 14:35:00+00:00,-1.0,1648.0,288.0,53.287499999999994,0.0,43.405,0.0,0.0,0.0,99.42999999999999,20.485
2024-02-21 14:40:00+00:00,-1.0,1645.0,285.0,53.412,1.2,42.959999999999994,0.0,0.0,0.0,99.432,20.488
2024-02-21 14:45:00+00:00,-1.0,1652.6,292.4,53.511999999999986,4.8,43.086,0.0,0.0,0.0,99.434,20.494
2024-02-21 14:50:00+00:00,-1.0,1663.0,302.0,53.455999999999996,5.6,43.388,0.0,0.0,0.0,99.44800000000001,20.532
2024-02-21 14:55:00+00:00,-1.0,1673.2,311.6,53.54600000000001,5.6,41.828,0.0,0.0,0.0,99.452,20.560000000000002
2024-02-21 15:00:00+00:00,-1.0,1680.2,318.8,53.532,6.8,35.489999999999995,0.0,0.0,0.0,99.44800000000001,20.564
2024-02-21 15:05:00+00:00,-1.0,1669.0,307.2,53.048,4.6,35.309999999999995,0.0,0.0,0.0,99.442,20.586
2024-02-21 15:10:00+00:00,-1.0,1633.2,275.4,52.364,0.8,40.63,0.0,0.0,0.0,99.446,20.6
2024-02-21 15:15:00+00:00,-1.0,1604.0,248.8,52.303999999999995,1.2,37.684000000000005,0.0,0.0,0.0,99.444,20.633999999999997
2024-02-21 15:20:00+00:00,-1.0,1605.8,249.8,51.86600000000001,2.6,35.04,0.0,0.0,0.0,99.43,20.644
2024-02-21 15:25:00+00:00,-1.0,1582.4,230.4,51.596000000000004,1.8,34.15,0.0,0.0,0.0,99.436,20.652
2024-02-21 15:30:00+00:00,-1.0,1575.4,225.6,51.686,0.6,32.814,0.0,1.0,0.0,99.446,20.66
2024-02-21 15:35:00+00:00,-1.0,1567.2,220.0,51.538,3.4,34.444,0.0,3.0,2.0,99.442,20.648
2024-02-21 15:40:00+00:00,-1.0,1573.6,224.4,51.992,6.4,39.254,0.0,1.0,0.0,99.446,20.644
2024-02-21 15:45:00+00:00,-1.0,1600.0,245.0,52.178,6.0,34.85600000000001,0.0,0.0,0.0,99.45599999999999,20.663999999999998
2024-02-21 15:50:00+00:00,-1.0,1610.2,254.4,52.214,5.6,37.686,0.0,0.0,0.0,99.454,20.688000000000002
2024-02-21 15:55:00+00:00,-1.0,1602.6,248.2,51.596000000000004,0.0,43.688,0.0,0.0,0.0,99.45,20.718
2024-02-21 16:00:00+00:00,-1.0,1589.6,237.0,51.418000000000006,1.0,45.474000000000004,0.0,0.0,0.0,99.452,20.720000000000002
2024-02-21 16:05:00+00:00,-1.0,1600.4,245.2,51.802,4.6,37.552,0.0,0.0,0.0,99.46,20.732
2024-02-21 16:10:00+00:00,-1.0,1598.0,243.6,52.011999999999986,3.6,34.442,0.0,0.0,0.0,99.46,20.742
2024-02-21 16:15:00+00:00,-1.0,1605.6,250.2,52.077999999999996,2.6,32.718,0.0,0.0,0.0,99.458,20.758
2024-02-21 16:20:00+00:00,-1.0,1599.2,244.4,51.774,0.0,33.186,0.0,0.0,0.0,99.454,20.778
2024-02-21 16:25:00+00:00,-1.0,1605.2,250.0,51.708000000000006,0.0,34.044,0.0,1.0,0.0,99.442,20.794
2024-02-21 16:30:00+00:00,-1.0,1598.8,244.8,51.733999999999995,0.0,37.698,0.0,1.0,0.0,99.44,20.796
2024-02-21 16:35:00+00:00,-1.0,1598.6,244.6,51.282000000000004,0.0,34.221999999999994,0.0,0.0,0.0,99.44399999999999,20.785999999999998
2024-02-21 16:40:00+00:00,-1.0,1598.4,244.6,51.038,0.0,36.78,0.0,0.0,0.0,99.44,20.772
2024-02-21 16:45:00+00:00,-1.0,1587.6,234.4,51.023999999999994,0.0,35.0,0.0,0.0,0.0,99.434,20.773999999999997
2024-02-21 16:50:00+00:00,-1.0,1571.0,222.6,50.94799999999999,0.0,33.476,0.0,0.0,0.0,99.418,20.77
2024-02-21 16:55:00+00:00,-1.0,1598.2,243.8,51.31,0.0,38.372,0.0,0.0,0.0,99.41400000000002,20.755999999999997
2024-02-21 17:00:00+00:00,-1.0,1604.6,250.4,51.25599999999999,0.0,33.428000000000004,0.0,0.0,0.0,99.402,20.752
2024-02-21 17:05:00+00:00,-1.0,1619.4,263.0,50.968,0.0,32.868,0.0,0.0,0.0,99.4,20.726000000000003
2024-02-21 17:10:00+00:00,-1.0,1616.8,260.6,50.396,0.0,34.007999999999996,0.0,0.0,0.0,99.40599999999999,20.712
2024-02-21 17:15:00+00:00,-1.0,1612.4,256.4,50.108,0.0,34.15,0.0,0.0,0.0,99.4,20.69
2024-02-21 17:20:00+00:00,-1.0,1609.4,253.8,50.342,0.0,33.448,0.0,1.0,0.0,99.398,20.657999999999998
2024-02-21 17:25:00+00:00,-1.0,1627.2,269.8,50.596,0.0,32.934000000000005,0.0,1.0,0.0,99.38799999999999,20.648
2024-02-21 17:30:00+00:00,-1.0,1643.8,284.6,50.565999999999995,0.0,32.040000000000006,0.0,1.0,0.0,99.386,20.612000000000002
2024-02-21 17:35:00+00:00,-1.0,1646.2,286.6,50.444,0.0,35.536,0.0,0.0,0.0,99.38799999999999,20.594
2024-02-21 17:40:00+00:00,-1.0,1644.8,285.6,49.922000000000004,0.0,32.178000000000004,0.0,2.0,1.0,99.39,20.564
2024-02-21 17:45:00+00:00,-1.0,1623.6,266.4,49.702000000000005,0.0,43.574,0.0,1.0,0.0,99.386,20.54
2024-02-21 17:50:00+00:00,-1.0,1622.2,265.4,49.498000000000005,0.0,42.778000000000006,0.0,0.0,0.0,99.394,20.504
2024-02-21 17:55:00+00:00,-1.0,1610.4,254.6,49.312,0.0,39.212,0.0,0.0,0.0,99.394,20.48
