TIME,Window State,iTemperature,iHumidity,ieCO2,iTVOC,iPM1.0,iPM10,iPM2.5,oTemperature,oHumidity,oeCO2,oTVOC,oPM1.0,oPM10,oPM2.5,Target
2024-03-08 11:00:00+00:00,1,21.174,47.525999999999996,1712.2,350.4,1.0,6.0,4.0,7.6675,76.04499999999999,3246.0,3376.75,22.0,51.0,42.0,0
2024-03-08 11:05:00+00:00,1,21.21,47.3325,1706.5,346.0,1.0,7.0,6.0,8.018,74.35,3319.6,3531.2,21.0,49.0,40.0,0
2024-03-08 11:10:00+00:00,1,21.258,47.346000000000004,1669.2,308.6,1.0,6.0,5.0,7.936,74.104,3291.2,3476.8,20.0,45.0,37.0,0
2024-03-08 11:15:00+00:00,1,21.3,47.226000000000006,1660.2,298.8,0.0,5.0,5.0,7.9,74.478,3282.8,3455.2,20.0,48.0,36.0,0
2024-03-08 11:20:00+00:00,1,21.344,46.916,1651.0,291.0,0.0,7.0,5.0,7.748,74.35,3247.2,3379.6,22.0,52.0,41.0,0
2024-03-08 11:25:00+00:00,1,21.394,46.632000000000005,1637.8,279.8,0.0,8.0,5.0,7.684,74.646,3190.8,3248.8,20.0,50.0,40.0,0
2024-03-08 11:30:00+00:00,1,21.412,46.501999999999995,1625.6,268.2,0.0,5.0,4.0,7.438,75.068,3166.8,3198.6,19.0,44.0,38.0,0
2024-03-08 11:35:00+00:00,1,21.422,46.366,1617.2,260.8,0.0,6.0,5.0,7.2219999999999995,75.88199999999999,3148.8,3166.6,20.0,44.0,37.0,0
2024-03-08 11:40:00+00:00,1,21.395999999999997,46.312,1607.0,251.6,1.0,7.0,4.0,7.2219999999999995,76.422,3111.0,3084.8,22.0,47.0,39.0,0
2024-03-08 11:45:00+00:00,1,21.36,46.356,1599.2,244.2,1.0,6.0,5.0,7.273999999999999,77.054,3092.4,3045.6,21.0,44.0,37.0,0
2024-03-08 11:50:00+00:00,1,21.36,46.370000000000005,1588.2,235.0,1.0,4.0,4.0,7.337999999999999,76.73,3086.4,3032.2,20.0,51.0,40.0,0
2024-03-08 11:55:00+00:00,1,21.374,46.41199999999999,1573.4,223.4,3.0,5.0,5.0,7.488000000000001,76.866,3048.2,2948.0,18.0,49.0,38.0,0
2024-03-08 12:00:00+00:00,1,21.356,46.376000000000005,1579.2,228.0,2.0,5.0,5.0,7.653999999999999,75.544,3056.0,2967.2,18.0,47.0,36.0,0
2024-03-08 12:05:00+00:00,1,21.332,46.42,1570.8,222.2,2.0,5.0,5.0,7.714,72.842,3108.6,3081.2,18.0,44.0,33.0,0
2024-03-08 12:10:00+00:00,1,21.312,46.38199999999999,1559.0,212.8,2.0,5.0,5.0,7.867999999999999,71.99199999999999,3215.8,3310.0,17.0,42.0,31.0,0
2024-03-08 12:15:00+00:00,1,21.282,46.273999999999994,1552.0,208.0,2.0,5.0,5.0,7.6819999999999995,73.74,3166.2,3201.6,18.0,44.0,34.0,0
2024-03-08 12:20:00+00:00,1,21.258,46.39,1546.0,203.4,3.0,7.0,6.0,7.5600000000000005,72.084,3174.0,3218.4,20.0,45.0,36.0,0
2024-03-08 12:25:00+00:00,1,21.253999999999998,46.612,1561.6,215.2,3.0,8.0,8.0,7.4925,71.1575,3199.75,3273.0,19.0,49.0,39.0,0
2024-03-08 12:30:00+00:00,1,21.274,46.876,1542.0,200.2,2.0,7.0,7.0,7.704000000000001,72.936,3252.0,3391.4,19.0,47.0,37.0,0
2024-03-08 12:35:00+00:00,1,21.286,46.80800000000001,1545.4,203.2,1.0,7.0,6.0,7.65,74.696,3198.0,3271.4,20.0,44.0,39.0,0
2024-03-08 12:40:00+00:00,1,21.298000000000002,46.866,1542.6,201.2,3.0,8.0,8.0,7.572,75.37,3165.6,3200.0,22.0,48.0,41.0,0
2024-03-08 12:45:00+00:00,1,21.330000000000002,46.769999999999996,1545.6,203.2,3.0,8.0,8.0,7.706,74.32000000000001,3161.4,3192.2,20.0,44.0,36.0,0
2024-03-08 12:50:00+00:00,1,21.392,46.745999999999995,1545.6,203.2,3.0,8.0,8.0,7.764,74.554,3142.2,3152.2,22.0,46.0,38.0,0
2024-03-08 12:55:00+00:00,1,21.45,46.602,1544.0,202.0,3.0,8.0,8.0,7.682,73.61,3174.6,3218.4,22.0,47.0,41.0,0
2024-03-08 13:00:00+00:00,1,21.508,46.45,1550.6,206.6,3.0,9.0,8.0,7.444,73.09,3150.0,3169.0,22.0,48.0,42.0,0
2024-03-08 13:05:00+00:00,1,21.556,46.42,1560.0,214.0,3.0,10.0,9.0,7.226000000000001,74.08800000000001,3132.6,3134.0,21.0,50.0,43.0,0
2024-03-08 13:10:00+00:00,1,21.592000000000002,46.258,1556.8,210.8,4.0,9.0,8.0,7.258,73.546,3114.0,3091.2,20.0,47.0,39.0,0
2024-03-08 13:15:00+00:00,1,21.6,46.239999999999995,1545.0,202.8,4.0,9.0,7.0,7.287999999999999,73.824,3129.0,3125.0,20.0,46.0,38.0,0
2024-03-08 13:25:00+00:00,1,21.654000000000003,45.784,1555.4,210.6,4.0,8.0,7.0,7.65,71.93999999999998,3107.2,3078.0,20.0,48.0,38.0,0
2024-03-08 13:30:00+00:00,1,21.651999999999997,45.67399999999999,1548.6,205.6,3.0,9.0,8.0,7.862,71.484,3189.8,3253.6,21.0,49.0,42.0,0
2024-03-08 13:35:00+00:00,1,21.671999999999997,45.686,1536.2,197.0,3.0,7.0,7.0,8.096,69.546,3214.2,3308.4,21.0,43.0,37.0,0
2024-03-08 13:40:00+00:00,1,21.678000000000004,45.678000000000004,1542.8,201.2,4.0,9.0,9.0,8.468,68.664,3270.6,3430.8,21.0,42.0,37.0,0
2024-03-08 13:45:00+00:00,1,21.674,45.596000000000004,1543.0,201.2,3.0,8.0,8.0,8.812,67.934,3295.4,3481.6,20.0,45.0,38.0,0
2024-03-08 13:50:00+00:00,1,21.663999999999998,45.61800000000001,1558.0,213.2,3.0,9.0,6.0,9.182500000000001,67.065,3349.75,3599.5,20.0,48.0,41.0,0
2024-03-08 13:55:00+00:00,1,21.669999999999998,45.55799999999999,1565.4,218.6,3.0,8.0,6.0,9.628,64.91799999999999,3493.8,3900.6,20.0,48.0,40.0,0
2024-03-08 14:00:00+00:00,1,21.682000000000002,45.648,1562.6,216.8,3.0,9.0,7.0,9.796,64.15799999999999,3545.0,4015.6,20.0,47.0,38.0,0
2024-03-08 14:05:00+00:00,1,21.69,45.702,1571.6,223.2,2.0,7.0,7.0,9.790000000000001,63.36999999999999,3574.8,4074.6,20.0,44.0,37.0,0
2024-03-08 14:10:00+00:00,1,21.718,45.754,1569.4,221.4,2.0,7.0,7.0,9.726,64.042,3587.0,4103.8,20.0,47.0,39.0,0
2024-03-08 14:15:00+00:00,1,21.746000000000002,45.848,1573.2,224.2,4.0,9.0,8.0,10.046,63.024,3603.6,4133.8,22.0,46.0,39.0,0
2024-03-08 14:20:00+00:00,1,21.776,45.815999999999995,1566.2,218.6,3.0,7.0,7.0,10.629999999999999,61.574,3584.0,4099.2,20.0,43.0,38.0,0
2024-03-08 14:25:00+00:00,1,21.824,45.846000000000004,1574.8,225.0,3.0,7.0,4.0,10.786,60.693999999999996,3583.2,4099.6,21.0,46.0,39.0,0
2024-03-08 14:30:00+00:00,1,21.832,45.888,1574.8,225.0,3.0,8.0,8.0,10.406,61.34400000000001,3621.6,4172.4,21.0,45.0,37.0,0
2024-03-08 14:35:00+00:00,1,21.884999999999998,45.9575,1574.5,224.75,2.0,6.0,6.0,10.248,61.584,3667.8,4276.6,20.0,45.0,38.0,0
2024-03-08 14:40:00+00:00,1,22.02,45.8,1577.6,226.6,1.0,6.0,5.0,10.613999999999999,61.134,3648.4,4230.0,19.0,43.0,38.0,0
2024-03-08 14:45:00+00:00,1,22.046,45.794,1584.8,232.2,1.0,7.0,6.0,10.494000000000002,60.504,3684.4,4306.8,21.0,43.0,38.0,0
2024-03-08 14:50:00+00:00,1,22.022,45.956,1584.4,232.0,2.0,7.0,7.0,10.002,62.55800000000001,3718.6,4383.0,21.0,49.0,40.0,0
2024-03-08 14:55:00+00:00,1,22.028,46.052,1598.8,243.8,3.0,7.0,6.0,9.846,63.52,3725.0,4399.0,20.0,48.0,41.0,0
2024-03-08 15:00:00+00:00,1,22.046,46.019999999999996,1601.2,246.2,3.0,7.0,7.0,10.304,61.194,3735.4,4419.2,20.0,45.0,39.0,0
2024-03-08 15:05:00+00:00,1,22.066000000000003,46.032,1608.0,253.0,2.0,6.0,5.0,12.208,57.038,3595.8,4122.0,20.0,44.0,40.0,0
2024-03-08 15:10:00+00:00,1,22.088,46.19,1619.2,263.2,1.0,6.0,5.0,13.728,53.14,3503.4,3921.6,21.0,44.0,38.0,0
2024-03-08 15:15:00+00:00,1,22.134000000000004,46.258,1626.2,268.8,1.0,7.0,6.0,13.868,52.794000000000004,3507.4,3932.0,20.0,42.0,35.0,0
2024-03-08 15:20:00+00:00,1,22.188,46.31,1624.2,267.6,1.0,5.0,5.0,13.602,53.508,3524.4,3973.4,22.0,46.0,38.0,0
2024-03-08 15:25:00+00:00,1,22.240000000000002,46.232000000000006,1628.6,271.4,1.0,6.0,5.0,12.618,55.2,3606.0,4141.2,23.0,45.0,41.0,0
2024-03-08 15:30:00+00:00,1,22.256,46.126,1604.6,250.0,1.0,6.0,6.0,12.15,55.32000000000001,3677.4,4296.2,23.0,45.0,43.0,0
2024-03-08 15:35:00+00:00,1,22.306,46.17,1623.0,266.8,1.0,7.0,6.0,12.08,56.125,3717.5,4378.0,21.0,44.0,43.0,0
2024-03-08 15:45:00+00:00,1,22.385999999999996,46.126,1628.0,270.6,1.0,9.0,7.0,13.262,54.67999999999999,3637.0,4209.2,19.0,44.0,38.0,0
2024-03-08 15:50:00+00:00,1,22.418,45.970000000000006,1630.4,272.8,0.0,6.0,6.0,13.931999999999999,51.61,3636.8,4212.0,19.0,42.0,39.0,0
2024-03-08 15:55:00+00:00,1,22.458,45.86999999999999,1630.4,272.8,0.0,6.0,5.0,15.366,48.246,3581.0,4090.8,18.0,39.0,36.0,0
2024-03-08 16:00:00+00:00,1,22.472,45.822,1627.4,270.4,1.0,6.0,6.0,16.413999999999998,46.248000000000005,3521.4,3964.8,18.0,40.0,35.0,0
2024-03-08 16:05:00+00:00,1,22.479999999999997,45.733999999999995,1624.6,267.6,1.0,8.0,7.0,15.819999999999999,47.09599999999999,3515.0,3951.2,20.0,42.0,36.0,0
2024-03-08 16:10:00+00:00,1,22.522,45.864000000000004,1630.2,272.6,1.0,7.0,7.0,15.501999999999999,48.327999999999996,3568.8,4065.8,20.0,40.0,36.0,0
2024-03-08 16:15:00+00:00,1,22.547999999999995,45.705999999999996,1635.8,278.0,1.0,7.0,6.0,14.3875,50.8625,3591.0,4111.0,20.0,44.0,37.0,0
2024-03-08 16:20:00+00:00,1,22.558,45.46,1634.0,276.4,2.0,6.0,5.0,11.971999999999998,59.669999999999995,3689.6,4316.4,21.0,48.0,41.0,0
2024-03-08 16:25:00+00:00,1,22.584,45.354,1636.6,278.8,1.0,7.0,7.0,9.828,66.78999999999999,3812.8,4583.2,22.0,45.0,39.0,0
2024-03-08 16:30:00+00:00,1,22.576,45.257999999999996,1633.4,275.6,2.0,7.0,7.0,8.534,71.084,3623.4,4182.0,20.0,45.0,38.0,0
2024-03-08 16:35:00+00:00,1,22.546,45.158,1631.8,273.8,3.0,8.0,8.0,7.787999999999999,74.59,3484.0,3883.6,21.0,49.0,38.0,0
2024-03-08 16:40:00+00:00,1,22.524,44.940000000000005,1628.6,270.6,3.0,8.0,8.0,7.386,76.954,3319.6,3533.6,21.0,52.0,43.0,0
2024-03-08 16:45:00+00:00,1,22.51,44.769999999999996,1615.75,259.0,4.0,8.0,8.0,7.0575,77.4975,3228.75,3340.25,21.0,49.0,42.0,0
2024-03-08 16:50:00+00:00,1,22.46,44.754000000000005,1615.8,260.4,4.0,8.0,8.0,6.948,78.648,3093.6,3050.2,19.0,44.0,36.0,0
2024-03-08 16:55:00+00:00,1,22.424,44.726000000000006,1614.8,259.2,3.0,6.0,6.0,6.748,78.17800000000001,3018.0,2890.0,22.0,48.0,38.0,0
2024-03-08 17:00:00+00:00,1,22.389999999999997,44.686,1614.4,258.8,2.0,7.0,6.0,6.544,78.71600000000001,2939.0,2714.8,21.0,47.0,38.0,0
2024-03-08 17:05:00+00:00,1,22.333999999999996,44.55,1603.2,248.2,3.0,9.0,8.0,6.470000000000001,79.616,2878.8,2604.6,21.0,46.0,39.0,0
2024-03-08 17:10:00+00:00,1,22.276,44.52,1601.0,246.6,4.0,8.0,6.0,6.398000000000001,80.502,2825.0,2486.8,20.0,47.0,38.0,0
2024-03-08 17:15:00+00:00,1,22.204,44.458,1618.6,262.4,3.0,7.0,6.0,6.322,81.61399999999999,2764.2,2355.2,21.0,47.0,38.0,0
2024-03-08 17:20:00+00:00,1,22.130000000000003,44.376,1613.4,258.2,3.0,8.0,7.0,6.2540000000000004,82.42,2716.0,2252.0,21.0,50.0,40.0,0
2024-03-08 17:25:00+00:00,1,22.054000000000002,44.35,1599.2,245.2,2.0,8.0,8.0,6.188000000000001,82.50399999999999,2687.6,2181.2,22.0,50.0,40.0,0
2024-03-08 17:30:00+00:00,1,21.996,44.717999999999996,1592.0,238.0,1.0,7.0,6.0,6.09,82.25800000000001,2638.8,2078.8,23.0,49.0,40.0,0
2024-03-08 17:35:00+00:00,1,21.924,44.654,1584.0,231.8,2.0,6.0,6.0,6.032,83.47,2606.4,2010.4,23.0,48.0,40.0,0
2024-03-08 17:40:00+00:00,1,21.878,44.53,1577.4,227.4,3.0,8.0,7.0,6.026,83.568,2580.8,1951.6,23.0,51.0,39.0,0
2024-03-08 17:45:00+00:00,1,21.817999999999998,44.512,1563.4,217.4,2.0,5.0,5.0,5.936,82.828,2563.8,1914.8,22.0,53.0,40.0,0
2024-03-08 17:50:00+00:00,1,21.78,44.496,1551.2,208.0,2.0,8.0,8.0,5.869999999999999,82.818,2555.2,1897.0,22.0,50.0,42.0,0
2024-03-08 17:55:00+00:00,1,21.728,44.464,1554.2,209.8,3.0,9.0,8.0,5.782000000000001,83.658,2559.2,1905.6,23.0,51.0,43.0,0
2024-03-11 00:00:00+00:00,1,18.402,48.618,1441.0,158.0,1.0,4.0,4.0,6.142000000000001,95.99600000000001,1810.0,461.0,23.0,50.0,41.0,0
2024-03-11 00:05:00+00:00,1,18.39,48.612,1441.0,158.0,2.0,6.0,6.0,6.1240000000000006,95.996,1810.0,461.0,22.0,52.0,42.0,0
2024-03-11 00:10:00+00:00,1,18.412,48.606,1441.0,158.0,1.0,7.0,5.0,6.114,96.068,1810.0,461.0,23.0,48.0,42.0,0
2024-03-11 00:20:00+00:00,1,18.404000000000003,48.605999999999995,1452.6,160.0,2.0,5.0,4.0,6.132000000000001,96.162,1810.0,461.0,20.0,46.0,40.0,0
2024-03-11 00:25:00+00:00,1,18.387999999999998,48.59799999999999,1464.2,162.0,1.0,4.0,4.0,6.1579999999999995,96.076,1810.0,461.0,21.0,49.0,40.0,0
2024-03-11 00:30:00+00:00,1,18.398000000000003,48.602,1464.2,162.0,0.0,6.0,6.0,6.147999999999999,95.92999999999999,1810.0,461.0,20.0,48.0,39.0,0
2024-03-11 00:35:00+00:00,1,18.406,48.598,1458.4,161.0,0.0,6.0,6.0,6.136,95.78,1810.0,461.0,21.0,49.0,41.0,0
2024-03-11 00:40:00+00:00,1,18.388,48.59,1470.0,163.0,0.0,6.0,6.0,6.138,95.71000000000001,1810.0,461.0,22.0,47.0,40.0,0
2024-03-11 00:45:00+00:00,1,18.392,48.606,1464.2,162.0,0.0,7.0,6.0,6.130000000000001,95.508,1810.0,461.0,22.0,50.0,41.0,0
2024-03-11 00:50:00+00:00,1,18.384,48.612,1469.0,162.6,0.0,5.0,3.0,6.124,95.59200000000001,1810.0,461.0,21.0,44.0,37.0,0
2024-03-11 00:55:00+00:00,1,18.392000000000003,48.59,1476.4,163.8,0.0,6.0,4.0,6.104,95.826,1810.0,461.0,18.0,43.0,36.0,0
2024-03-11 01:00:00+00:00,1,18.380000000000003,48.598,1478.0,164.0,0.0,5.0,4.0,6.09,95.69,1810.0,461.0,18.0,44.0,37.0,0
2024-03-11 01:05:00+00:00,1,18.394,48.6,1478.0,164.0,1.0,5.0,3.0,6.0680000000000005,95.44,1810.0,461.0,18.0,43.0,33.0,0
2024-03-11 01:10:00+00:00,1,18.386000000000003,48.6,1478.0,164.0,0.0,4.0,4.0,6.066000000000001,95.414,1810.0,461.0,18.0,41.0,34.0,0
2024-03-11 01:15:00+00:00,1,18.372000000000003,48.628,1469.0,162.6,1.0,4.0,4.0,6.054,95.556,1810.0,461.0,18.0,41.0,36.0,0
2024-03-11 01:20:00+00:00,1,18.37,48.594,1476.4,163.8,2.0,6.0,5.0,6.0525,95.69749999999999,1810.0,461.0,17.0,40.0,35.0,0
2024-03-11 01:25:00+00:00,1,18.372000000000003,48.6,1429.2,156.6,3.0,8.0,5.0,6.0325,95.65,1810.0,461.0,17.0,39.0,31.0,0
2024-03-11 01:30:00+00:00,1,18.360000000000003,48.62599999999999,1478.0,164.0,2.0,6.0,5.0,6.0280000000000005,95.9,1810.0,461.0,18.0,39.0,32.0,0
2024-03-11 01:35:00+00:00,1,18.358,48.62199999999999,1474.8,163.6,1.0,6.0,6.0,6.006,95.892,1810.0,461.0,17.0,37.0,32.0,0
2024-03-11 01:40:00+00:00,1,18.352,48.60799999999999,1471.6,163.2,1.0,6.0,6.0,5.9559999999999995,95.79400000000001,1810.0,461.0,16.0,38.0,32.0,0
2024-03-11 01:45:00+00:00,1,18.351999999999997,48.624,1458.4,161.0,1.0,6.0,6.0,5.958,95.87,1810.0,461.0,17.0,40.0,34.0,0
2024-03-11 01:50:00+00:00,1,18.356,48.626,1441.0,158.0,1.0,6.0,6.0,5.98,96.03200000000001,1810.0,461.0,18.0,40.0,35.0,0
2024-03-11 01:55:00+00:00,1,18.348000000000003,48.61800000000001,1445.0,158.8,1.0,9.0,7.0,5.958,95.964,1810.0,461.0,17.0,39.0,33.0,0
2024-03-11 02:00:00+00:00,1,18.345999999999997,48.628,1441.0,158.0,2.0,7.0,6.0,5.936,95.712,1810.0,461.0,17.0,36.0,31.0,0
2024-03-11 02:05:00+00:00,1,18.346,48.629999999999995,1446.8,159.0,2.0,7.0,6.0,5.942,95.84200000000001,1810.0,461.0,17.0,40.0,32.0,0
2024-03-11 02:10:00+00:00,1,18.336000000000002,48.653999999999996,1441.0,158.0,1.0,6.0,4.0,5.970000000000001,95.91799999999999,1810.0,461.0,18.0,41.0,34.0,0
2024-03-11 02:15:00+00:00,1,18.338,48.654,1437.4,157.6,1.0,6.0,4.0,5.958,95.852,1810.0,461.0,19.0,42.0,34.0,0
2024-03-11 02:20:00+00:00,1,18.342,48.648,1424.8,155.8,1.0,4.0,3.0,5.938000000000001,95.676,1810.0,461.0,18.0,39.0,32.0,0
2024-03-11 02:25:00+00:00,1,18.330000000000002,48.644000000000005,1427.2,156.2,0.0,5.0,3.0,5.973999999999999,95.46000000000001,1810.0,461.0,17.0,40.0,33.0,0
2024-03-11 02:30:00+00:00,1,18.338,48.644000000000005,1429.6,156.6,0.0,5.0,5.0,5.978,95.258,1810.0,461.0,17.0,41.0,35.0,0
2024-03-11 02:35:00+00:00,1,18.326,48.645999999999994,1429.6,156.6,1.0,4.0,4.0,5.999999999999999,95.24,1810.0,461.0,17.0,41.0,35.0,0
2024-03-11 02:40:00+00:00,1,18.326,48.657999999999994,1429.6,156.6,1.0,6.0,5.0,6.028,95.304,1810.0,461.0,18.0,38.0,32.0,0
2024-03-11 02:45:00+00:00,1,18.332,48.636,1424.8,155.8,1.0,5.0,5.0,6.016,95.11800000000002,1810.0,461.0,16.0,35.0,30.0,0
2024-03-11 02:50:00+00:00,1,18.332,48.67,1419.2,154.8,0.0,6.0,4.0,6.042,95.046,1810.0,461.0,15.0,38.0,31.0,0
2024-03-11 02:55:00+00:00,1,18.322,48.668000000000006,1413.6,153.8,0.0,8.0,7.0,6.037999999999999,94.83000000000001,1810.0,461.0,16.0,37.0,30.0,0
2024-03-11 03:05:00+00:00,1,18.518,48.342,1145.6,112.8,3.0,7.0,7.0,6.2459999999999996,94.05199999999999,1602.4,380.0,14.0,29.0,25.0,0
2024-03-11 03:10:00+00:00,1,18.618000000000002,48.19,1356.2,145.2,3.0,6.0,6.0,6.352,93.88399999999999,1810.0,461.0,16.0,32.0,29.0,0
2024-03-11 03:15:00+00:00,1,18.651999999999997,48.117999999999995,1379.4,148.6,2.0,7.0,7.0,6.378,93.806,1810.0,461.0,17.0,37.0,34.0,0
2024-03-11 03:20:00+00:00,1,18.686,48.059999999999995,1387.2,149.8,1.0,6.0,5.0,6.364,93.47999999999999,1809.6,460.6,18.0,38.0,33.0,0
2024-03-11 03:25:00+00:00,1,18.698,48.024,1404.0,152.0,1.0,6.0,5.0,6.412000000000001,93.402,1809.0,460.0,17.0,35.0,32.0,0
2024-03-11 03:30:00+00:00,1,18.651999999999997,48.03000000000001,1402.2,151.8,1.0,7.0,5.0,6.4239999999999995,93.412,1807.8,458.8,17.0,38.0,31.0,0
2024-03-11 03:35:00+00:00,1,18.552,48.168,1405.8,152.6,1.0,5.0,4.0,6.304,93.50200000000001,1806.0,457.0,16.0,37.0,30.0,0
2024-03-11 03:40:00+00:00,1,18.482000000000003,48.29,1399.4,151.8,0.0,4.0,4.0,6.184,93.744,1806.0,457.0,16.0,35.0,29.0,0
2024-03-11 03:45:00+00:00,1,18.442,48.391999999999996,1408.0,153.0,0.0,3.0,3.0,6.11,94.04199999999999,1806.0,457.0,16.0,33.0,30.0,0
2024-03-11 03:50:00+00:00,1,18.416,48.432,1411.2,153.4,0.0,6.0,5.0,6.074,94.46799999999999,1805.6,456.6,18.0,41.0,35.0,0
2024-03-11 03:55:00+00:00,1,18.4,48.458,1413.6,153.6,1.0,5.0,5.0,6.023999999999999,94.502,1805.0,456.0,16.0,42.0,35.0,0
2024-03-11 04:00:00+00:00,1,18.384,48.507999999999996,1392.4,150.4,1.0,4.0,3.0,6.023999999999999,94.67999999999999,1805.0,456.0,16.0,39.0,32.0,0
2024-03-11 04:05:00+00:00,1,18.374000000000002,48.54,1401.2,152.0,1.0,5.0,4.0,6.042,94.812,1805.0,456.0,16.0,39.0,31.0,0
2024-03-11 04:10:00+00:00,1,18.366000000000003,48.52,1423.2,155.6,2.0,4.0,4.0,6.18,94.50399999999999,1805.0,456.0,16.0,41.0,32.0,0
2024-03-11 04:15:00+00:00,1,18.368000000000002,48.538,1425.0,156.0,1.0,4.0,4.0,6.168,94.22999999999999,1805.0,456.0,16.0,40.0,31.0,0
2024-03-11 04:20:00+00:00,1,18.366000000000003,48.547999999999995,1430.6,156.8,1.0,6.0,6.0,6.144,94.248,1805.0,456.0,15.0,35.0,31.0,0
2024-03-11 04:25:00+00:00,1,18.364,48.55,1453.0,160.0,0.0,4.0,4.0,6.146000000000001,94.388,1805.0,456.0,16.0,37.0,32.0,0
2024-03-11 04:30:00+00:00,1,18.354000000000003,48.588,1454.8,160.2,0.0,5.0,5.0,6.156000000000001,94.31800000000001,1805.0,456.0,16.0,38.0,30.0,0
2024-03-11 04:35:00+00:00,1,18.352,48.56,1454.8,160.2,0.0,4.0,4.0,6.142000000000001,94.092,1805.0,456.0,15.0,36.0,28.0,0
2024-03-11 04:40:00+00:00,1,18.357999999999997,48.548,1465.0,161.6,0.0,5.0,4.0,6.152,93.85799999999999,1805.0,456.0,16.0,33.0,26.0,0
