TIME,Window State,iTemperature,iHumidity,ieCO2,iTVOC,iPM1.0,iPM10,iPM2.5,oTemperature,oHumidity,oeCO2,oTVOC,oPM1.0,oPM10,oPM2.5,Target
2024-02-21 16:55:00+00:00,0,20.755999999999997,51.31,1598.2,243.8,0.0,0.0,0.0,19.716,48.552,1240.8,127.6,0.0,0.0,0.0,0
2024-02-21 17:00:00+00:00,0,20.752,51.25599999999999,1604.6,250.4,0.0,0.0,0.0,20.21,46.53,1138.2,112.2,0.0,0.0,0.0,0
2024-02-21 17:05:00+00:00,0,20.726000000000003,50.968,1619.4,263.0,0.0,0.0,0.0,19.166,47.288000000000004,1298.2,136.6,0.0,0.0,0.0,0
2024-02-21 17:10:00+00:00,0,20.712,50.396,1616.8,260.6,0.0,0.0,0.0,17.2125,49.85999999999999,1542.75,201.5,0.0,0.0,0.0,0
2024-02-21 17:15:00+00:00,0,20.69,50.108,1612.4,256.4,0.0,0.0,0.0,15.344,54.408,1651.0,291.0,0.0,0.0,0.0,0
2024-02-21 17:20:00+00:00,0,20.657999999999998,50.342,1609.4,253.8,0.0,1.0,0.0,14.032,56.438,1725.2,364.6,0.0,0.0,0.0,0
2024-02-21 17:30:00+00:00,0,20.612000000000002,50.565999999999995,1643.8,284.6,0.0,1.0,0.0,12.113999999999999,60.164,1867.8,540.6,0.0,0.0,0.0,0
2024-02-21 17:35:00+00:00,0,20.594,50.444,1646.2,286.6,0.0,0.0,0.0,11.437999999999999,61.75599999999999,1913.4,605.8,0.0,0.0,0.0,0
2024-02-21 17:40:00+00:00,0,20.564,49.922000000000004,1644.8,285.6,0.0,2.0,1.0,10.726,64.30199999999999,1975.6,705.4,0.0,1.0,0.0,0
2024-02-21 17:45:00+00:00,0,20.54,49.702000000000005,1623.6,266.4,0.0,1.0,0.0,10.3,66.77,1990.25,729.0,0.0,4.0,2.0,0
2024-02-21 17:50:00+00:00,0,20.504,49.498000000000005,1622.2,265.4,0.0,0.0,0.0,9.892000000000001,68.432,2025.0,793.0,0.0,5.0,1.0,0
2024-02-21 17:55:00+00:00,0,20.48,49.312,1610.4,254.6,0.0,0.0,0.0,9.544,69.386,2015.6,774.2,0.0,1.0,0.0,0
